Cluster,Node,Namespace,Pod,CPURequests (cores),MemoryRequests (Mi),CDGC CPU % Utilization,CDGC Mem % Utilization,Total CPU % Utilization,Total Mem % Utilization
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-173.us-west-2.compute.internal,kube-system,kube-proxy-d9kzb,0.10,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-173.us-west-2.compute.internal,lamm,auditbeat-ct-auditbeat-xgqjk,0.10,100,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-173.us-west-2.compute.internal,lamm,fluent-bit-htfs8,0.50,1024,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-173.us-west-2.compute.internal,lamm,monitoringaddon-prometheus-node-exporter-shz96,0.00,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-173.us-west-2.compute.internal,stackrox,collector-x9whs,0.06,330,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-173.us-west-2.compute.internal,Total,12,6.81,14335,71.25%,37.20%,85.19%,45.31%
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-62.us-west-2.compute.internal,ccgf-devprod-hawk-mgmt,job-processor-node-hawk-filebeat-elastic-ds-lzz85,0.30,300,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-62.us-west-2.compute.internal,ccgf-devprod-orchestrationjobs,catalog-source-sync-14925185-23bd-40d1-9ece-d1cf01db1e0d-3783763729,0.20,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-62.us-west-2.compute.internal,ccgf-devprod-orchestrationjobs,catalog-source-sync-dbb72ed3-7899-4dc5-9317-7dfaa04bcb09-3653380026,0.20,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-62.us-west-2.compute.internal,ccgf-devprod-orchestrationjobs,task-717cdf4c-371e-478c-9c84-1ab3768d6bcb-driver,2.20,2867,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-62.us-west-2.compute.internal,ccgf-devprod-orchestrationjobs,task-7cbccc86-faa6-4426-ad58-4cae92d81901-driver,2.20,2867,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-62.us-west-2.compute.internal,csoc-qa-secops,cortex-xdr-tdfkd,0.20,600,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-62.us-west-2.compute.internal,kube-system,aws-node-jp5dg,0.03,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-62.us-west-2.compute.internal,kube-system,ebs-csi-node-85h2m,0.03,384,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-62.us-west-2.compute.internal,kube-system,efs-csi-node-vtj2m,0.10,128,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-62.us-west-2.compute.internal,kube-system,kube-proxy-lgl46,0.10,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-62.us-west-2.compute.internal,lamm,auditbeat-ct-auditbeat-9bbwh,0.10,100,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-62.us-west-2.compute.internal,lamm,fluent-bit-bmls5,0.50,1024,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-62.us-west-2.compute.internal,lamm,monitoringaddon-prometheus-node-exporter-qchnp,0.00,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-62.us-west-2.compute.internal,stackrox,collector-rx226,0.06,330,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-62.us-west-2.compute.internal,Total,14,6.21,8602,63.75%,19.08%,77.69%,27.19%
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-205.us-west-2.compute.internal,ccgf-devprod-hawk-mgmt,job-processor-node-hawk-filebeat-elastic-ds-m78qx,0.30,300,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-205.us-west-2.compute.internal,ccgf-devprod-orchestrationjobs,data-profiling-a5b70780-7ba5-4508-b264-9d8ce9ac709c-1780715721,1.20,1,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-205.us-west-2.compute.internal,ccgf-devprod-orchestrationjobs,task-a1fa0c69-832d-4719-baf3-735a841914bf-driver,3.20,8601,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-205.us-west-2.compute.internal,csoc-qa-secops,cortex-xdr-9slf4,0.20,600,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-205.us-west-2.compute.internal,kube-system,aws-node-828g9,0.03,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-205.us-west-2.compute.internal,kube-system,ebs-csi-node-b4xvw,0.03,384,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-205.us-west-2.compute.internal,kube-system,efs-csi-node-z4xgd,0.10,128,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-205.us-west-2.compute.internal,kube-system,kube-proxy-zrqdg,0.10,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-205.us-west-2.compute.internal,lamm,auditbeat-ct-auditbeat-7lfh6,0.10,100,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-205.us-west-2.compute.internal,lamm,fluent-bit-bn6kv,0.50,1024,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-205.us-west-2.compute.internal,lamm,monitoringaddon-prometheus-node-exporter-bzjrn,0.00,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-205.us-west-2.compute.internal,stackrox,collector-zzsrz,0.06,330,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-205.us-west-2.compute.internal,Total,12,5.81,11469,58.75%,28.14%,72.69%,36.25%
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-36.us-west-2.compute.internal,ccgf-devprod-hawk-mgmt,job-processor-node-hawk-filebeat-elastic-ds-m9g2g,0.30,300,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-36.us-west-2.compute.internal,ccgf-devprod-orchestrationjobs,catalog-source-sync-88c90e21-1007-4b24-87d1-b0d24ab5c2a2-3716051541,0.20,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-36.us-west-2.compute.internal,ccgf-devprod-orchestrationjobs,catalog-source-sync-9008a23f-4109-4eac-a14b-09eaad785997-1987501086,0.20,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-36.us-west-2.compute.internal,ccgf-devprod-orchestrationjobs,task-5f368bfd-2403-44dd-873f-79298dd08ca1-e0267c8ad0f87667-exec-2,2.20,2867,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-36.us-west-2.compute.internal,ccgf-devprod-orchestrationjobs,task-aff73e39-2d87-4fd7-aad3-9da58ae47445-6ce1de8ace9ca8db-exec-3,2.20,8601,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-36.us-west-2.compute.internal,csoc-qa-secops,cortex-xdr-hbhg2,0.20,600,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-36.us-west-2.compute.internal,kube-system,aws-node-jfzzl,0.03,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-36.us-west-2.compute.internal,kube-system,ebs-csi-node-4gtct,0.03,384,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-36.us-west-2.compute.internal,kube-system,efs-csi-node-47vtk,0.10,128,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-36.us-west-2.compute.internal,kube-system,kube-proxy-tqbr7,0.10,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-36.us-west-2.compute.internal,lamm,auditbeat-ct-auditbeat-4n2gf,0.10,100,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-36.us-west-2.compute.internal,lamm,fluent-bit-wswx7,0.50,1024,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-36.us-west-2.compute.internal,lamm,monitoringaddon-prometheus-node-exporter-72jd2,0.00,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-36.us-west-2.compute.internal,stackrox,collector-8dtgw,0.06,330,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-36.us-west-2.compute.internal,Total,14,6.21,14336,63.75%,37.60%,77.69%,45.80%
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-13.us-west-2.compute.internal,ccgf-devprod-hawk-mgmt,job-processor-node-hawk-filebeat-elastic-ds-mcb2d,0.30,300,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-13.us-west-2.compute.internal,ccgf-devprod-orchestrationjobs,catalog-source-sync-7f07956f-1d93-4907-9164-416f6957e8a3-3600882871,0.30,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-13.us-west-2.compute.internal,ccgf-devprod-orchestrationjobs,task-666c8931-0b5f-4148-84c8-96c4cdda993e-cd1f6a8ad0f6b67d-exec-2,2.20,2867,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-13.us-west-2.compute.internal,ccgf-devprod-orchestrationjobs,task-6e5443e1-d7f8-47c8-ae16-55c35b8dc22f-8521268ace992d7a-exec-1,2.20,8601,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-13.us-west-2.compute.internal,csoc-qa-secops,cortex-xdr-8x55m,0.20,600,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-13.us-west-2.compute.internal,kube-system,aws-node-7z6sg,0.03,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-13.us-west-2.compute.internal,kube-system,ebs-csi-node-84sn5,0.03,384,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-13.us-west-2.compute.internal,kube-system,efs-csi-node-7v49z,0.10,128,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-13.us-west-2.compute.internal,kube-system,kube-proxy-kbqwp,0.10,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-13.us-west-2.compute.internal,lamm,auditbeat-ct-auditbeat-d47sx,0.10,100,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-13.us-west-2.compute.internal,lamm,fluent-bit-kf978,0.50,1024,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-13.us-west-2.compute.internal,lamm,monitoringaddon-prometheus-node-exporter-9bhdj,0.00,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-13.us-west-2.compute.internal,stackrox,collector-tdr7d,0.06,330,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-13.us-west-2.compute.internal,Total,13,6.11,14335,62.50%,37.20%,76.44%,45.31%
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-85.us-west-2.compute.internal,ccgf-devprod-hawk-mgmt,job-processor-node-hawk-filebeat-elastic-ds-mwdx5,0.30,300,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-85.us-west-2.compute.internal,ccgf-devprod-orchestrationjobs,catalog-source-sync-af0c9d35-b79a-4e21-a8ff-e816a41a428f-2710072980,0.20,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-85.us-west-2.compute.internal,ccgf-devprod-orchestrationjobs,catalog-source-sync-dd87279a-3100-40f1-9477-7c8ade472d0e-3423336643,0.20,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-85.us-west-2.compute.internal,ccgf-devprod-orchestrationjobs,catalog-source-sync-e5253223-3c06-4198-a5d4-904c65e9e280-2087899494,0.20,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-85.us-west-2.compute.internal,ccgf-devprod-orchestrationjobs,task-467ae1ac-88af-42e3-9b92-52fe3174e16f-8981868ad0ebe451-exec-2,2.20,2867,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-85.us-west-2.compute.internal,ccgf-devprod-orchestrationjobs,task-6e5443e1-d7f8-47c8-ae16-55c35b8dc22f-8521268ace992d7a-exec-3,2.20,8601,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-85.us-west-2.compute.internal,csoc-qa-secops,cortex-xdr-4d9bq,0.20,600,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-85.us-west-2.compute.internal,kube-system,aws-node-bkdk9,0.03,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-85.us-west-2.compute.internal,kube-system,ebs-csi-node-fxw22,0.03,384,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-85.us-west-2.compute.internal,kube-system,efs-csi-node-xmtph,0.10,128,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-85.us-west-2.compute.internal,kube-system,kube-proxy-qf4hc,0.10,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-85.us-west-2.compute.internal,lamm,auditbeat-ct-auditbeat-q57xd,0.10,100,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-85.us-west-2.compute.internal,lamm,fluent-bit-6ws7h,0.50,1024,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-85.us-west-2.compute.internal,lamm,monitoringaddon-prometheus-node-exporter-2dct4,0.00,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-85.us-west-2.compute.internal,stackrox,collector-bw2xn,0.06,330,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-85.us-west-2.compute.internal,Total,15,6.42,14336,66.25%,37.61%,80.19%,45.80%
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-221.us-west-2.compute.internal,ccgf-devprod-hawk-mgmt,job-processor-node-hawk-filebeat-elastic-ds-n2jpr,0.30,300,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-221.us-west-2.compute.internal,ccgf-devprod-orchestrationjobs,task-6e5443e1-d7f8-47c8-ae16-55c35b8dc22f-8521268ace992d7a-exec-5,2.20,8601,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-221.us-west-2.compute.internal,ccgf-devprod-orchestrationjobs,task-f260509c-eca4-4488-8b47-b075df7920b3-driver,3.20,8601,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-221.us-west-2.compute.internal,csoc-qa-secops,cortex-xdr-nkst2,0.20,600,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-221.us-west-2.compute.internal,kube-system,aws-node-jtjkt,0.03,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-221.us-west-2.compute.internal,kube-system,ebs-csi-node-ljfvm,0.03,384,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-221.us-west-2.compute.internal,kube-system,efs-csi-node-8kpsg,0.10,128,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-221.us-west-2.compute.internal,kube-system,kube-proxy-4rsgd,0.10,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-221.us-west-2.compute.internal,lamm,auditbeat-ct-auditbeat-v6qkj,0.10,100,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-221.us-west-2.compute.internal,lamm,fluent-bit-bttjl,0.50,1024,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-221.us-west-2.compute.internal,lamm,monitoringaddon-prometheus-node-exporter-cwkgt,0.00,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-221.us-west-2.compute.internal,stackrox,collector-vsswc,0.06,330,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-221.us-west-2.compute.internal,Total,12,6.81,20069,71.25%,55.92%,85.19%,64.12%
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-69.us-west-2.compute.internal,ccgf-devprod-hawk-mgmt,job-processor-node-hawk-filebeat-elastic-ds-n4x64,0.30,300,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-69.us-west-2.compute.internal,ccgf-devprod-orchestrationjobs,catalog-source-sync-fa26b63f-9f6b-40f0-8920-d7d4221e3d06-306546251,0.20,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-69.us-west-2.compute.internal,ccgf-devprod-orchestrationjobs,task-ede99dea-70b6-4a3e-923f-81e291e6794b-855c2d8acea62693-exec-5,2.20,8601,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-69.us-west-2.compute.internal,ccgf-devprod-orchestrationjobs,task-f8481d7a-5a29-417d-b329-5b4adfcfd49e-driver,2.20,2867,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-69.us-west-2.compute.internal,csoc-qa-secops,cortex-xdr-5c7zd,0.20,600,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-69.us-west-2.compute.internal,kube-system,aws-node-sj9mw,0.03,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-69.us-west-2.compute.internal,kube-system,ebs-csi-node-vxl5l,0.03,384,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-69.us-west-2.compute.internal,kube-system,efs-csi-node-79wnb,0.10,128,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-69.us-west-2.compute.internal,kube-system,kube-proxy-42bdn,0.10,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-69.us-west-2.compute.internal,lamm,auditbeat-ct-auditbeat-cdgkz,0.10,100,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-69.us-west-2.compute.internal,lamm,fluent-bit-glwws,0.50,1024,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-69.us-west-2.compute.internal,lamm,monitoringaddon-prometheus-node-exporter-2dlzb,0.00,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-69.us-west-2.compute.internal,stackrox,collector-xqmw6,0.06,330,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-69.us-west-2.compute.internal,Total,13,6.01,14335,61.25%,37.60%,75.19%,45.80%
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-129.us-west-2.compute.internal,ccgf-devprod-hawk-mgmt,job-processor-node-hawk-filebeat-elastic-ds-n6h54,0.30,300,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-129.us-west-2.compute.internal,ccgf-devprod-orchestrationjobs,task-cb75257e-f30d-4585-abb3-2efdedd0b736-driver,3.20,8601,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-129.us-west-2.compute.internal,ccgf-devprod-orchestrationjobs,task-eec2752a-eee2-4f31-8afd-c24c1bd44301-4f547e8ad0f3d386-exec-2,2.20,2867,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-129.us-west-2.compute.internal,csoc-qa-secops,cortex-xdr-6k2vh,0.20,600,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-129.us-west-2.compute.internal,kube-system,aws-node-9rm4s,0.03,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-129.us-west-2.compute.internal,kube-system,ebs-csi-node-qq4mm,0.03,384,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-129.us-west-2.compute.internal,kube-system,efs-csi-node-2qvrt,0.10,128,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-129.us-west-2.compute.internal,kube-system,kube-proxy-fn5tq,0.10,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-129.us-west-2.compute.internal,lamm,auditbeat-ct-auditbeat-bqjb4,0.10,100,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-129.us-west-2.compute.internal,lamm,fluent-bit-j57nx,0.50,1024,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-129.us-west-2.compute.internal,lamm,monitoringaddon-prometheus-node-exporter-2p6kp,0.00,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-129.us-west-2.compute.internal,stackrox,collector-t84gl,0.06,330,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-129.us-west-2.compute.internal,Total,12,6.81,14335,71.25%,37.20%,85.19%,45.31%
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-214.us-west-2.compute.internal,ccgf-devprod-hawk-mgmt,job-processor-node-hawk-filebeat-elastic-ds-n9x2c,0.30,300,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-214.us-west-2.compute.internal,ccgf-devprod-orchestrationjobs,catalog-source-sync-af011e18-08ae-4d0f-9b56-bf1365583a9c-629587622,0.20,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-214.us-west-2.compute.internal,ccgf-devprod-orchestrationjobs,task-a1fa0c69-832d-4719-baf3-735a841914bf-6076bc8acea07c3a-exec-3,2.20,8601,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-214.us-west-2.compute.internal,ccgf-devprod-orchestrationjobs,task-ede99dea-70b6-4a3e-923f-81e291e6794b-855c2d8acea62693-exec-2,2.20,8601,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-214.us-west-2.compute.internal,csoc-qa-secops,cortex-xdr-84d48,0.20,600,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-214.us-west-2.compute.internal,kube-system,aws-node-hv2bt,0.03,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-214.us-west-2.compute.internal,kube-system,ebs-csi-node-2qn2d,0.03,384,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-214.us-west-2.compute.internal,kube-system,efs-csi-node-tcq6h,0.10,128,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-214.us-west-2.compute.internal,kube-system,kube-proxy-jrlmz,0.10,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-214.us-west-2.compute.internal,lamm,auditbeat-ct-auditbeat-x92gk,0.10,100,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-214.us-west-2.compute.internal,lamm,fluent-bit-gvzbd,0.50,1024,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-214.us-west-2.compute.internal,lamm,monitoringaddon-prometheus-node-exporter-gq6gb,0.00,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-214.us-west-2.compute.internal,stackrox,collector-qjj6q,0.06,330,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-214.us-west-2.compute.internal,Total,13,6.01,20069,61.25%,55.92%,75.19%,64.12%
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-6.us-west-2.compute.internal,ccgf-devprod-hawk-mgmt,job-processor-node-hawk-filebeat-elastic-ds-p6phq,0.30,300,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-6.us-west-2.compute.internal,ccgf-devprod-orchestrationjobs,catalog-source-sync-312e604e-2847-4851-89bc-aa1e5dec5eb6-1982108077,0.20,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-6.us-west-2.compute.internal,ccgf-devprod-orchestrationjobs,catalog-source-sync-da7da92c-d724-4f03-9abe-c80cebf70098-2020468962,0.20,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-6.us-west-2.compute.internal,ccgf-devprod-orchestrationjobs,connection-assignment-3f761b77-4e51-4ed3-8565-6d5cd2d07fd6-1570111939,1.70,4,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-6.us-west-2.compute.internal,ccgf-devprod-orchestrationjobs,task-2428cac6-eebd-4636-a9cf-a32385ddd92a-driver,3.20,8601,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-6.us-west-2.compute.internal,csoc-qa-secops,cortex-xdr-lrgqz,0.20,600,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-6.us-west-2.compute.internal,kube-system,aws-node-7jcsh,0.03,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-6.us-west-2.compute.internal,kube-system,ebs-csi-node-zvfpj,0.03,384,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-6.us-west-2.compute.internal,kube-system,efs-csi-node-vlbb9,0.10,128,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-6.us-west-2.compute.internal,kube-system,kube-proxy-j5jkh,0.10,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-6.us-west-2.compute.internal,lamm,auditbeat-ct-auditbeat-v56sd,0.10,100,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-6.us-west-2.compute.internal,lamm,fluent-bit-msdpk,0.50,1024,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-6.us-west-2.compute.internal,lamm,monitoringaddon-prometheus-node-exporter-lwgpm,0.00,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-6.us-west-2.compute.internal,stackrox,collector-rc6q5,0.06,330,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-6.us-west-2.compute.internal,Total,14,6.71,11473,70.00%,28.15%,83.94%,36.27%
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-245.us-west-2.compute.internal,ccgf-devprod-hawk-mgmt,job-processor-node-hawk-filebeat-elastic-ds-ph2cx,0.30,300,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-245.us-west-2.compute.internal,ccgf-devprod-orchestrationjobs,task-666c8931-0b5f-4148-84c8-96c4cdda993e-driver,2.20,2867,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-245.us-west-2.compute.internal,ccgf-devprod-orchestrationjobs,task-aff73e39-2d87-4fd7-aad3-9da58ae47445-6ce1de8ace9ca8db-exec-4,2.20,8601,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-245.us-west-2.compute.internal,csoc-qa-secops,cortex-xdr-kd9tm,0.20,600,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-245.us-west-2.compute.internal,kube-system,aws-node-kwjsg,0.03,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-245.us-west-2.compute.internal,kube-system,ebs-csi-node-kqw9h,0.03,384,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-245.us-west-2.compute.internal,kube-system,efs-csi-node-zbf25,0.10,128,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-245.us-west-2.compute.internal,kube-system,kube-proxy-ch54w,0.10,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-245.us-west-2.compute.internal,lamm,auditbeat-ct-auditbeat-p86bj,0.10,100,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-245.us-west-2.compute.internal,lamm,fluent-bit-8sq4g,0.50,1024,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-245.us-west-2.compute.internal,lamm,monitoringaddon-prometheus-node-exporter-rm7bj,0.00,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-245.us-west-2.compute.internal,stackrox,collector-cxbbl,0.06,330,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-245.us-west-2.compute.internal,Total,12,5.81,14335,58.75%,37.20%,72.69%,45.31%
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-238.us-west-2.compute.internal,ccgf-devprod-hawk-mgmt,job-processor-node-hawk-filebeat-elastic-ds-plckd,0.30,300,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-238.us-west-2.compute.internal,ccgf-devprod-orchestrationjobs,catalog-source-sync-038015b7-ee8e-4be2-803c-9e37ae8c99c9-2484948426,0.20,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-238.us-west-2.compute.internal,ccgf-devprod-orchestrationjobs,catalog-source-sync-1f514a9e-dabe-4d4c-b21b-ea5b86f1c4dc-434068303,0.20,0,,,,
