health,status,index,uuid,pri,rep,docs.count_x,docs.deleted_x,store.size,pri.store.size,deleted_to_count_ratio,shard,prirep,ip,segment,generation,docs.count_y,docs.deleted_y,size,size.memory,committed,searchable,version,compound,segments_count,TenantId,Tenant,Business,Technical,Marketplace,Total,mean_size,variance_size,95th_percentile_size,std_dev_size(mb)
green,open,index_15m_slice4_new,pAN6TX5vRYiO2ZKseYcepg,1,1,15262416,0,4915.2,2457.6,0.0,0,r,x.x.x.x,_24,76,28253,0,5.3,25540,true,true,8.2.0,true,58.0,,,,,,,85.83103448275861,27990.808886630373,472.1,167.30453934854958
green,open,devprod-aapyu3oiqtbfkdvy9avo4y-mkg_document_store-ccgf-contentv2,fFeV35HoTfqN95AbTDH8XQ,1,1,25700168,303298,4710.4,2355.2,1.18,0,p,x.x.x.x,_1ff,1851,1691157,9074,170.3,119580,true,true,8.2.0,false,50.0,aapyu3oiqtbfkdvy9avo4y,perf_dnd_64,0,"1,267,473",0,1M,94.668,25840.42815510205,454.7,160.74958213041194
green,open,index_15m_slice2_new,974rcoQ3R_WeXKZbpODMoQ,1,1,15262416,0,4710.4,2355.2,0.0,0,p,x.x.x.x,_c,12,469137,0,74.5,69700,true,true,8.2.0,true,60.0,,,,,,,78.49466666666667,21348.91091344632,92.0,146.11266513703157
green,open,devprod-ilvxjt1zrgxgejs3xzbqa9-mkg_document_store-ccgf-contentv2,SI7B5XZPQu-RU-7zWpT2ag,1,1,24540556,361010,4608.0,2252.8,1.47,0,p,x.x.x.x,_sx,1041,1554325,0,159.9,108796,true,true,8.2.0,false,46.0,ilvxjt1zrgxgejs3xzbqa9,perf_dnd_72,"82,467","1,063,096",0,1M,101.48782608695652,17627.102888502417,372.2,132.76710017358374
green,open,devprod-6rq7xluzlrhdnkpnufk0ak-mkg_document_store-ccgf-contentv2,PAja-mjbRzSd9eFFrIT8Gw,1,1,4488762,1720,4505.6,2252.8,0.04,0,r,x.x.x.x,_75e,9266,124440,0,47.8,24924,true,true,8.2.0,true,44.0,6rq7xluzlrhdnkpnufk0ak,DEVPROD_PRESALES_MKG_QE,0,0,0,1M,98.21,117641.52512558147,211.4,342.9891035085247
green,open,index_15m_run3,DYZa7CkAQ6663rYEUW6LBQ,1,1,15262416,0,4300.8,2150.4,0.0,0,p,x.x.x.x,_1,1,64060,0,9.7,29828,true,true,8.2.0,true,58.0,,,,,,,74.54137931034482,68778.44036297638,158.5,262.2564400791263
green,open,index_15m_slice1,iFxoUV_-T4KYmyHZa3b3wg,1,1,15262416,0,4300.8,2150.4,0.0,0,p,x.x.x.x,_0,0,359310,0,50.6,61412,true,true,8.2.0,true,58.0,,,,,,,74.76551724137931,4379.357386569874,155.6,66.17671332553373
green,open,index_15m_run4,_Xkej0BPRfuJgsliKAbhbg,1,1,15262416,0,4300.8,2150.4,0.0,0,r,x.x.x.x,_0,0,1130419,0,161.5,138188,true,true,8.2.0,true,58.0,,,,,,,74.69655172413792,4811.609461584998,159.4,69.3657657752367
green,open,index_15m_slice16,eiq_gqPhSsmPt7td7o7-MA,1,1,15262416,0,4300.8,2150.4,0.0,0,r,x.x.x.x,_0,0,1130419,0,161.5,138188,true,true,8.2.0,true,36.0,,,,,,,120.33333333333333,3183.909714285713,157.075,56.426143889917846
green,open,devprod-gqvfz7wvdickfljmmut2yt-mkg_document_store-ccgf-contentv2,nDnT9j_mRwiITMUDmvRtbg,1,1,4474888,29555,4300.8,2150.4,0.66,0,p,x.x.x.x,_209,2601,1097866,0,606.9,268956,true,true,8.2.0,false,16.0,gqvfz7wvdickfljmmut2yt,26May_PerfQE_02,"1,975","2,037,445",0,2M,270.5025,82870.35737999999,758.3,287.87211983795856
green,open,devprod-3gdqtn6izs3kp2ubinb8ej-mkg_document_store-ccgf-contentv2,IWbG_jMoTie5X9iuFI9Nhw,1,1,4269721,12207,4198.4,2048.0,0.29,0,r,x.x.x.x,_3en,4415,386532,0,125.2,75796,true,true,8.2.0,true,44.0,3gdqtn6izs3kp2ubinb8ej,13June_Perf_QE_01,0,0,0,2M,93.37454545454544,71349.26316955601,812.8,267.11282853797195
green,open,devprod-51z3czq3uoglo6reue0kcn-mkg_document_store-ccgf-contentv2,YOe9zND5RNKrG5TUwZzpTw,1,1,4025704,164144,4096.0,2048.0,4.08,0,r,x.x.x.x,_95z,11879,397089,6198,224.7,152686,true,true,8.2.0,false,52.0,51z3czq3uoglo6reue0kcn,14Dec_Scanner_QE,14,"1,353,055",126,1M,80.45961538461538,23958.561525339363,440.0,154.78553396664483
green,open,devprod-ahzpwisaiiufkq4hj84w4h-mkg_document_store-ccgf-contentv2,4XxAXgjPQDOAfI5J3Osy2A,1,1,3465729,71188,3891.2,1945.6,2.05,0,r,x.x.x.x,_ksk,26948,66204,68,91.8,39364,true,true,8.2.0,true,45.0,ahzpwisaiiufkq4hj84w4h,11Aug_AdvScanner_QE_2,5,"1,302,424",28,1M,88.26377777777778,41342.974742222206,377.2,203.32971927935722
green,open,devprod-a5sprgkefmseyxbzxxu5kf-mkg_document_store-ccgf-contentv2,1qLRFCzNQA6dTWKSxaeBlw,1,1,3128701,37034,3379.2,1638.4,1.18,0,p,x.x.x.x,_9d,337,154782,5690,135.1,77020,true,true,8.2.0,false,34.0,a5sprgkefmseyxbzxxu5kf,rel_upgrade_dnd_023,"20,130","1,450,824",0,1M,101.87058823529412,25922.81183600712,495.0049999999999,161.0056267215749
green,open,devprod-7pcdhv2q8dki7zhz8lvkas-mkg_document_store-ccgf-contentv2,sPhGtVN6QQKVJoaH89tkKQ,1,1,3440044,44823,3276.8,1638.4,1.3,0,p,x.x.x.x,_1pu,2226,786034,40504,479.6,209540,true,true,8.2.0,false,40.0,7pcdhv2q8dki7zhz8lvkas,24Mayperf,0,0,0,1M,84.3905,28384.993307435892,487.49499999999955,168.47846541156497
green,open,index_20m_run1,TOuwas9ZSquFabUPJykHcg,1,1,2897000,0,3174.4,1536.0,0.0,0,p,x.x.x.x,_3,3,9000,0,6.9,13100,true,true,8.2.0,true,44.0,,,,,,,67.96636363636364,66259.7119399577,92.6,257.4096189732577
green,open,devprod-hu5wttmhqw6isypiywjmwj-mkg_document_store-ccgf-contentv2,OWEHluPIQZGtg27TdB9IwQ,1,1,2309909,53917,2457.6,1228.8,2.33,0,p,x.x.x.x,_b59,14445,1012837,36134,706.2,378692,true,true,8.2.0,false,44.0,hu5wttmhqw6isypiywjmwj,11Sep_AdvScanner_QE,0,"846,161",0,846k,57.35454545454545,33782.21985792812,326.85500000000036,183.79940113593437
green,open,devprod-3htdfbfhkgujz5uzmjogmk-mkg_document_store-ccgf-contentv2,Bc8uXJ_fQa-vfC-wbTiYMg,1,1,3626290,0,2355.2,1126.4,0.0,0,r,x.x.x.x,_2fp,3157,15940,0,12.7,15836,true,true,8.2.0,true,30.0,3htdfbfhkgujz5uzmjogmk,jul_perf_dnd_cs2,0,0,0,1M,80.55733333333335,56002.56319264367,619.919999999998,236.648606994936
green,open,devprod-5cjijkrehshl8ynrszv8q6-mkg_document_store-ccgf-contentv2,P6LjsuyuTXS3JS6_qxMsMg,1,1,2104866,87909,2355.2,1126.4,4.18,0,p,x.x.x.x,_390,4212,304339,1,169.9,77204,true,true,8.2.0,false,38.0,5cjijkrehshl8ynrszv8q6,ScannerQEJuly,0,"1,488,883",0,1M,63.61105263157896,13698.592658321484,217.89499999999958,117.04098708709476
green,open,devprod-8r8nbw5ahfzeqag2hqvggq-mkg_document_store-ccgf-contentv2,WWpnOSXrQtuD4cqzTFIjuQ,1,1,1922495,338022,2252.8,1126.4,17.58,0,p,x.x.x.x,_ts,1072,446135,144555,359.1,201918,true,true,8.2.0,false,37.0,8r8nbw5ahfzeqag2hqvggq,perf_cdgc_ui_august_07,"119,707","488,762",0,630k,61.40837837837838,9800.501069519525,190.3799999999991,98.99748011701877
green,open,devprod-fkstl4nr6aufjh67zsvkmy-mkg_document_store-ccgf-contentv2,QNfeIjaARbOV8uX5hfszbg,1,1,9451313,23993,2150.4,1024.0,0.25,0,p,x.x.x.x,_8s,316,2216255,23195,181.0,120212,true,true,8.2.0,false,44.0,fkstl4nr6aufjh67zsvkmy,06July_Performance_QE1,500,"590,863",0,591k,50.33340909090909,13010.561441596194,199.1,114.06384809218122
green,open,devprod-8wviblzubgokhzvip5lvea-mkg_document_store-ccgf-contentv2,FzFDwnRWQJqxx2kcCVU1ow,1,1,1711154,95302,2150.4,1024.0,5.57,0,p,x.x.x.x,_17p,1573,1268935,95176,833.4,377430,true,true,8.2.0,false,32.0,8wviblzubgokhzvip5lvea,rel_upgrade_dnd_024,"12,050","843,020",0,855k,67.238125,41782.42418346774,461.2149999999995,204.4074954189981
green,open,devprod-9a1t5hiaghqenkk6tcgj0c-mkg_document_store-ccgf-contentv2,q1ynstCjTy6QabomLe7Lpw,1,1,1711157,47713,2048.0,1024.0,2.79,0,p,x.x.x.x,_zq,1286,773165,17959,493.1,241164,true,true,8.2.0,false,34.0,9a1t5hiaghqenkk6tcgj0c,rel_upgrade_dnd_046,"12,050","843,023",0,855k,62.029411764705884,14718.59607843138,278.1449999999993,121.32022122643603
green,open,devprod-3gfyf1s8ahvinncbgz5rmq-mkg_document_store-ccgf-contentv2,SAegVWinSo6785fU2oSznQ,1,1,1711154,36491,2048.0,1024.0,2.13,0,p,x.x.x.x,_sg,1024,196181,14379,175.3,95788,true,true,8.2.0,false,36.0,3gfyf1s8ahvinncbgz5rmq,rel_upgrade_dnd_022,"12,050","843,020",0,855k,58.50500000000001,10826.295054285716,290.075,104.04948368101456
green,open,devprod-hm5wp7ijswckl9o4mo3csr-mkg_document_store-ccgf-contentv2,8WsZGzVuQ8O8lbmO-mRKQQ,1,1,1699578,16654,2048.0,1024.0,0.98,0,r,x.x.x.x,_k3y,26062,280474,14179,187.0,137732,true,true,8.2.0,false,42.0,hm5wp7ijswckl9o4mo3csr,15Dec_Scanner_QE,0,0,0,907k,50.118095238095236,14290.97112799071,301.1,119.54484985975226
green,open,devprod-dqxx1aqya2dhpubmdemay1-mkg_document_store-ccgf-contentv2,ar9FHWK_Tn6MoiFKbfC_ww,1,1,1711157,44394,2048.0,1024.0,2.59,0,p,x.x.x.x,_lm,778,469870,23744,320.4,149044,true,true,8.2.0,false,44.0,dqxx1aqya2dhpubmdemay1,rel_upgrade_dnd_054,"12,050","843,023",0,855k,47.65681818181818,8090.572133826641,248.3,89.94760771597342
green,open,devprod-3riw9bgnhn6c7mzfqtm3wr-mkg_document_store-ccgf-contentv2,zZ0a-N72RFa8fBMk6q_1Ow,1,1,1711154,26952,2048.0,1024.0,1.58,0,r,x.x.x.x,_u8,1088,701621,26952,476.9,236796,true,true,8.2.0,false,28.0,3riw9bgnhn6c7mzfqtm3wr,rel_upgrade_dnd_018,"12,050","843,020",0,855k,74.88571428571429,16141.432380952374,370.98999999999955,127.04893695325583
green,open,devprod-6lbyflaoqmifkijcgnshmy-mkg_document_store-ccgf-contentv2,tOBtOBzhRxyX7QoWoIfZmQ,1,1,1711154,11723,2048.0,1024.0,0.69,0,p,x.x.x.x,_tr,1071,147877,9362,106.8,67532,true,true,8.2.0,false,40.0,6lbyflaoqmifkijcgnshmy,rel_upgrade_dnd_017,"12,050","843,020",0,855k,52.0095,8657.832794615386,283.41499999999985,93.04747602495935
green,open,devprod-akjnq5tl7mdldm64gaatwk-mkg_document_store-ccgf-contentv2,N-8KZCFqR2inV2lMir-QcA,1,1,1711154,8060,2048.0,1024.0,0.47,0,r,x.x.x.x,_9m,346,168871,0,140.0,77764,true,true,8.2.0,false,26.0,akjnq5tl7mdldm64gaatwk,rel_upgrade_dnd_019,"12,050","843,020",0,855k,79.61692307692307,21957.821814153845,450.20000000000005,148.18171889323543
green,open,devprod-ak3dslfhvzyiqy542jpcg0-mkg_document_store-ccgf-contentv2,SSMZhyEYTTK0NFTn5grc-g,1,1,1711154,15353,2048.0,1024.0,0.9,0,p,x.x.x.x,_b3,399,190116,0,94.6,55100,true,true,8.2.0,false,40.0,ak3dslfhvzyiqy542jpcg0,rel_upgrade_dnd_029,"12,050","843,020",0,855k,51.702999999999996,7180.139918974359,219.75999999999976,84.73570628120332
green,open,devprod-hshkbrrc1e0iqz4xb96zmb-mkg_document_store-ccgf-contentv2,Gd_uPGN5RpOS8mFosZpVjQ,1,1,1711155,29526,2048.0,1024.0,1.73,0,p,x.x.x.x,_17z,1583,217171,18144,112.7,65414,true,true,8.2.0,false,26.0,hshkbrrc1e0iqz4xb96zmb,rel_upgrade_dnd_035,"12,050","843,021",0,855k,79.37153846153845,45922.28300553847,625.475,214.29485062767716
green,open,devprod-jfvhz7mkaage7hzw3oahsw-mkg_document_store-ccgf-contentv2,di5LhQ8TRrGDSuilb0OSEg,1,1,1711154,11845,2048.0,1024.0,0.69,0,p,x.x.x.x,_x9,1197,943579,0,568.5,267076,true,true,8.2.0,false,30.0,jfvhz7mkaage7hzw3oahsw,rel_upgrade_dnd_028,"12,050","843,020",0,855k,68.50466666666667,21624.92238436782,383.7299999999988,147.05414779722406
green,open,devprod-fwx8wrlhzqfbr5rcm5apgz-mkg_document_store-ccgf-contentv2,9OwajWAWSUS98TvgvevJYw,1,1,2724082,115122,2048.0,1024.0,4.23,0,r,x.x.x.x,_sc,1020,411746,9811,125.6,122308,true,true,8.2.0,false,40.0,fwx8wrlhzqfbr5rcm5apgz,perf_dnd_53,234,"705,486",8,705k,51.3395,8277.865317692309,138.60999999999925,90.98277484058347
green,open,devprod-djygtlaeaeub4lm6undsay-mkg_document_store-ccgf-contentv2,0yiUPoAmQnKeoB_AYer3Ag,1,1,1711154,25463,2048.0,1024.0,1.49,0,r,x.x.x.x,_wj,1171,112870,7459,100.2,58108,true,true,8.2.0,false,32.0,djygtlaeaeub4lm6undsay,rel_upgrade_dnd_025,"12,050","843,020",0,855k,64.12625,21310.650320967743,334.0449999999996,145.9816780317576
green,open,devprod-5hqmhj7ql8pdjymeuoqhi8-mkg_document_store-ccgf-contentv2,8HWd-RglRTGbDxFnXue0Fw,1,1,1711157,6909,2048.0,1024.0,0.4,0,r,x.x.x.x,_ts,1072,107897,6909,96.5,56404,true,true,8.2.0,false,42.0,5hqmhj7ql8pdjymeuoqhi8,rel_upgrade_dnd_052,"12,050","843,023",0,855k,48.840476190476195,29402.108843670147,97.3,171.47043139757403
green,open,devprod-6sewlm3kvejbzqxhtaamkn-mkg_document_store-ccgf-contentv2,ULXiFApQTD2VbCbKDPJeCQ,1,1,1686061,21464,1945.6,1023.9,1.27,0,r,x.x.x.x,_iz,683,469669,21463,326.0,157516,true,true,8.2.0,false,40.0,6sewlm3kvejbzqxhtaamkn,rel_upgrade_dnd_108,0,"843,027",0,843k,51.1485,13776.040095128212,331.1849999999997,117.37137681363464
green,open,devprod-45v6yhrjosqhpns5ynwauk-mkg_document_store-ccgf-contentv2,ltFJDBDTRFOOpAUqec12-g,1,1,1711157,2482,1945.6,1023.6,0.15,0,p,x.x.x.x,_qx,969,331558,1,213.3,103956,true,true,8.2.0,false,32.0,45v6yhrjosqhpns5ynwauk,rel_upgrade_dnd_058,"12,050","843,023",0,855k,63.93125,17412.26829516129,351.0449999999998,131.9555542414236
green,open,devprod-1d5pqhebwnzfe4mcflyag2-mkg_document_store-ccgf-contentv2,2E4mAtD9Q7m4Dtyr5_OaWA,1,1,1711154,0,1945.6,1022.7,0.0,0,p,x.x.x.x,_wy,1186,222051,0,132.9,75244,true,true,8.2.0,false,32.0,1d5pqhebwnzfe4mcflyag2,rel_upgrade_dnd_034,"12,050","843,020",0,855k,63.870625000000004,33737.05785120969,409.6949999999996,183.67650326378083
green,open,devprod-axuq5npq6nnhvspozfi8sg-mkg_document_store-ccgf-contentv2,NgH4GvNhR8q2Fr3X-A3zmw,1,1,1686061,13062,1945.6,1022.4,0.77,0,r,x.x.x.x,_1bm,1714,162236,13060,103.7,68164,true,true,8.2.0,false,48.0,axuq5npq6nnhvspozfi8sg,rel_upgrade_dnd_113,0,"843,027",0,843k,42.553333333333335,22698.43963120567,109.1,150.6600133784863
green,open,devprod-0olanmg49ichlm8elv7roi-mkg_document_store-ccgf-contentv2,kq1JOXHMTwCVHP6orCGZlA,1,1,1711157,3435,1945.6,1021.6,0.2,0,r,x.x.x.x,_1kw,2048,7150,0,6.4,14996,true,true,8.2.0,true,40.0,0olanmg49ichlm8elv7roi,rel_upgrade_dnd_047,"12,050","843,023",0,855k,51.0525,37958.875362820516,132.79499999999774,194.83037587301553
green,open,devprod-8a2gz3vhhyxkembvkgqk0b-mkg_document_store-ccgf-contentv2,m0JxFFXMT861rp1TU2sPog,1,1,1686061,4,1945.6,1021.5,0.0,0,r,x.x.x.x,_kf,735,494403,2,334.5,167180,true,true,8.2.0,false,36.0,8a2gz3vhhyxkembvkgqk0b,rel_upgrade_dnd_112,0,"843,027",0,843k,56.69722222222222,13175.851494920633,350.175,114.78611194269381
green,open,devprod-3jritp2vwndbmfcdsfwogg-mkg_document_store-ccgf-contentv2,v5FHcWWJQL2Lm4c47hpORQ,1,1,1711157,0,1945.6,1021.2,0.0,0,p,x.x.x.x,_jp,709,402826,0,262.4,127772,true,true,8.2.0,false,40.0,3jritp2vwndbmfcdsfwogg,rel_upgrade_dnd_048,"12,050","843,023",0,855k,51.027499999999996,20388.146819230773,279.579999999999,142.7870681092331
green,open,devprod-2ykbxwmhatylspedxcbpy0-mkg_document_store-ccgf-contentv2,E_xuVYjPRWGVvQc7nvAkGg,1,1,1711157,13224,1945.6,1017.9,0.77,0,p,x.x.x.x,_137,1411,252366,13224,124.2,78508,true,true,8.2.0,false,32.0,2ykbxwmhatylspedxcbpy0,rel_upgrade_dnd_056,"12,050","843,023",0,855k,63.573125000000005,33914.89271895161,406.57499999999953,184.1599650275586
green,open,devprod-13ygrjwhjebiqokdmoizkf-mkg_document_store-ccgf-contentv2,3Mro3pjOStuCaZpqFOXhRA,1,1,1686061,7572,1945.6,1017.0,0.45,0,r,x.x.x.x,_18a,1594,181330,4978,93.9,54260,true,true,8.2.0,false,30.0,13ygrjwhjebiqokdmoizkf,rel_upgrade_dnd_106,0,"843,027",0,843k,67.74666666666667,31750.323954022995,437.2649999999983,178.18620584664515
green,open,devprod-6ni34edzr2tcub5ff9xoco-mkg_document_store-ccgf-contentv2,9pixF1HmRYiY_uzva_mN1A,1,1,1711157,10808,1945.6,1016.7,0.63,0,p,x.x.x.x,_mu,822,485509,10654,323.9,149124,true,true,8.2.0,false,38.0,6ni34edzr2tcub5ff9xoco,rel_upgrade_dnd_049,"12,050","843,023",0,855k,53.46947368421053,13199.789691607399,337.77499999999986,114.8903376773147
green,open,devprod-dqix3tcf5ubidrmpbqmgyg-mkg_document_store-ccgf-contentv2,7HY_Z8MWSeu8bfdTHlv_Bw,1,1,1711154,5401,1945.6,1014.0,0.32,0,p,x.x.x.x,_ut,1109,113411,699,96.8,56444,true,true,8.2.0,false,30.0,dqix3tcf5ubidrmpbqmgyg,rel_upgrade_dnd_026,"12,050","843,020",0,855k,67.59333333333333,30531.832781609188,438.4499999999984,174.73360518689353
green,open,devprod-h3kdszfdvk7frz9ggibxe8-mkg_document_store-ccgf-contentv2,TmP6hHEaR1qNQYO5bJh4_w,1,1,1686061,1,1945.6,1013.4,0.0,0,r,x.x.x.x,_j3,687,125856,1,106.0,60156,true,true,8.2.0,false,38.0,h3kdszfdvk7frz9ggibxe8,rel_upgrade_dnd_107,0,"843,027",0,843k,53.28,21557.29858378379,189.30499999999924,146.8240395295804
green,open,devprod-3mrwehjdzynggkl7uko0et-mkg_document_store-ccgf-contentv2,8DgMxr3kTpS5Bm3zjHphWg,1,1,1711157,0,1945.6,1012.6,0.0,0,p,x.x.x.x,_1ew,1832,8025,0,7.1,15204,true,true,8.2.0,true,36.0,3mrwehjdzynggkl7uko0et,rel_upgrade_dnd_055,"12,050","843,023",0,855k,56.215555555555554,42914.299728253965,242.125,207.15766876525225
green,open,devprod-ec1jlxvfr61brz7q3vej8n-mkg_document_store-ccgf-contentv2,lrioxb6iQS6ZAxDz9Q3M_w,1,1,1711157,0,1945.6,1010.6,0.0,0,r,x.x.x.x,_1ir,1971,40000,0,14.3,9044,true,true,8.2.0,true,38.0,ec1jlxvfr61brz7q3vej8n,rel_upgrade_dnd_053,"12,050","843,023",0,855k,53.137368421052635,38092.60232261737,208.2249999999989,195.17326231484006
green,open,devprod-7osjtbj9rgyljua0dv58i1-mkg_document_store-ccgf-contentv2,FJVZ_sMQRIiBRiR1YOnZsQ,1,1,1832102,73936,1945.6,1008.2,4.04,0,r,x.x.x.x,_im,670,108721,132,82.2,62860,true,true,8.2.0,false,38.0,7osjtbj9rgyljua0dv58i1,16June_CDGCUI_01,"43,714","770,055",0,836k,53.03947368421053,7881.805561877669,212.2199999999998,88.77953346282953
green,open,devprod-akushb6mnqhbepnhzoargd-mkg_document_store-ccgf-contentv2,jZI8YbS0SC6eXC2ZRcTVxQ,1,1,1711157,0,1945.6,1006.7,0.0,0,r,x.x.x.x,_1j8,1988,41715,0,16.1,19716,true,true,8.2.0,true,38.0,akushb6mnqhbepnhzoargd,rel_upgrade_dnd_050,"12,050","843,023",0,855k,52.933157894736844,37113.9372113798,208.01999999999893,192.6497786434747
green,open,devprod-212defgvxilbs2pumzrysk-mkg_document_store-ccgf-contentv2,IWjVYVAKTuS_wsgmb2pbjA,1,1,1711157,0,1945.6,1006.1,0.0,0,p,x.x.x.x,_1jo,2004,12666,0,11.3,16804,true,true,8.2.0,true,42.0,212defgvxilbs2pumzrysk,rel_upgrade_dnd_060,"12,050","843,023",0,855k,47.84714285714286,33128.86059651567,91.0,182.0133527973035
green,open,devprod-6o3ijiquf1ddrit3ivhly2-mkg_document_store-ccgf-contentv2,c95bOk24SwqIGvt6Qw4eow,1,1,1711157,4072,1945.6,1005.2,0.24,0,p,x.x.x.x,_1db,1775,103090,0,86.4,52772,true,true,8.2.0,false,30.0,6o3ijiquf1ddrit3ivhly2,rel_upgrade_dnd_043,"12,050","843,023",0,855k,66.98933333333333,27820.357634022992,441.48499999999865,166.79435732069294
green,open,devprod-fsahs5j89gpg0c9hudjdg4-mkg_document_store-ccgf-contentv2,yPtpBabeT9KeU26nDDijwA,1,1,1688397,127964,1945.6,939.4,7.58,0,p,x.x.x.x,_oq,890,532029,127950,299.9,166012,true,true,8.2.0,false,45.0,,,,,,,43.95777777777778,8996.196654040405,217.21999999999977,94.8482822935682
green,open,devprod-4pzeqq1ndmpjkecyj4tqen-mkg_document_store-ccgf-contentv2,PF55ZyF3RK25wS_odq-raA,1,1,1542554,84905,1945.6,981.7,5.5,0,r,x.x.x.x,_1cg,1744,802965,84905,506.8,241654,true,true,8.2.0,false,26.0,4pzeqq1ndmpjkecyj4tqen,rel_upgrade_dnd_044,"12,050","843,023",0,855k,75.46923076923076,24923.479015384615,469.325,157.87171695837293
green,open,devprod-c1ugbygqtmokoqwt0uydql-mkg_document_store-ccgf-contentv2,Vnpw8GsxRfeTtnQZvqUT4A,1,1,2005190,41,1945.6,975.2,0.0,0,r,x.x.x.x,_2fi,3150,143597,6,97.4,59380,true,true,8.2.0,false,43.0,c1ugbygqtmokoqwt0uydql,cdgc_ui_dev_may09_1,106,"997,718",0,998k,45.31255813953488,10266.964395681061,99.0,101.3260301979756
green,open,devprod-9unh6db0iidcoxvniu4c4u-mkg_document_store-ccgf-contentv2,Yd4hECr8TLK-Vo-PI1fYXQ,1,1,1542554,52304,1843.2,962.0,3.39,0,p,x.x.x.x,_ox,897,430121,17895,306.7,152532,true,true,8.2.0,false,28.0,9unh6db0iidcoxvniu4c4u,rel_upgrade_dnd_045,"12,050","843,023",0,855k,68.67999999999999,12589.722251851854,310.72999999999996,112.20393153473658
green,open,devprod-2jusbmmpb0gjnnejixbkyy-mkg_document_store-ccgf-contentv2,t6d0YNMKQ2Sj75hTK9qr6w,1,1,1517458,14513,1843.2,936.9,0.96,0,p,x.x.x.x,_j0,684,100682,1,84.3,52628,true,true,8.2.0,false,44.0,2jusbmmpb0gjnnejixbkyy,rel_upgrade_dnd_110,0,"843,027",0,843k,42.53863636363636,7921.925705073994,260.2,89.00520043836761
green,open,devprod-0sx5orgqfsmbevj0hnmlie-mkg_document_store-ccgf-contentv2,K6FIM43cQgyE0NgxNoTiuA,1,1,1542551,7825,1843.2,935.1,0.51,0,p,x.x.x.x,_v9,1125,148294,0,109.1,63844,true,true,8.2.0,false,32.0,0sx5orgqfsmbevj0hnmlie,rel_upgrade_dnd_027,"12,050","843,020",0,855k,58.421875,13403.406802822581,321.59999999999985,115.77308323968305
green,open,devprod-k8km6zdzowxh4yz0tnahmn-mkg_document_store-ccgf-contentv2,WDO3sBAVQ0KjkBoCeT33Rg,1,1,1542551,5335,1843.2,932.8,0.35,0,p,x.x.x.x,_l1,757,472548,0,315.3,156204,true,true,8.2.0,false,32.0,k8km6zdzowxh4yz0tnahmn,rel_upgrade_dnd_036,"12,050","843,020",0,855k,58.24875,15444.228024193551,366.8699999999999,124.2748084858454
green,open,devprod-cauum3nnvskc2e4p863qmc-mkg_document_store-ccgf-contentv2,Pc6qyAd_RVSKdzcvr0UxuQ,1,1,1542551,0,1843.2,929.2,0.0,0,p,x.x.x.x,_od,877,254727,0,209.6,106740,true,true,8.2.0,false,24.0,cauum3nnvskc2e4p863qmc,rel_upgrade_dnd_016,"12,050","843,020",0,855k,77.41250000000001,31311.658749999995,554.6999999999991,176.95100663743057
green,open,devprod-774efkgaw4qgkzxzhwqtyc-mkg_document_store-ccgf-contentv2,nY83ayf5QlGttsGOjJzxAA,1,1,1414618,32113,1740.8,903.1,2.27,0,r,x.x.x.x,_1d6,1770,94801,0,124.3,45196,true,true,8.2.0,false,38.0,774efkgaw4qgkzxzhwqtyc,23June_CDMP_QE,316,"370,745","109,061",481k,47.50578947368421,6555.631387197725,160.68499999999972,80.96685363281523
green,open,devprod-6vv4gejtbpol6ahxwktgel-mkg_document_store-ccgf-contentv2,cQGd52AxQ9qe6G5n3FVp4A,1,1,1802548,14256,1638.4,855.9,0.79,0,r,x.x.x.x,_ixq,24542,572661,14256,284.3,167334,true,true,8.2.0,false,6.0,6vv4gejtbpol6ahxwktgel,perf_cdgc_ui_august_02,"928,153","253,606",0,1M,285.26,65236.16383999998,571.3,255.4137111433135
green,open,devprod-gcj3yocg0qkirojq9gncwg-mkg_document_store-ccgf-contentv2,Kp6cAI14RA-XK3sj0sse1g,1,1,1373948,1,1638.4,842.3,0.0,0,p,x.x.x.x,_so,1032,95969,1,82.0,49468,true,true,8.2.0,false,22.0,gcj3yocg0qkirojq9gncwg,rel_upgrade_dnd_040,"12,050","843,020",0,855k,76.53545454545454,31421.405740259735,587.6499999999996,177.26084096680725
green,open,devprod-4tg9czaefnrhfqtn2i8naw-mkg_document_store-ccgf-contentv2,ZSBtYwkxSuyhUmsMbmJS9Q,1,1,1373948,0,1638.4,841.0,0.0,0,r,x.x.x.x,_jv,715,584562,0,393.5,171252,true,true,8.2.0,false,28.0,4tg9czaefnrhfqtn2i8naw,rel_upgrade_dnd_020,"12,050","843,020",0,855k,60.019285714285715,16185.656273544968,368.1949999999999,127.22286065619248
green,open,devprod-9hx3af7aoxzgoiozrr59uo-mkg_document_store-ccgf-contentv2,yXLwL1xIRnS1l0J_jsmv4Q,1,1,1348855,10155,1638.4,834.8,0.75,0,p,x.x.x.x,_jn,707,168451,10152,116.5,58852,true,true,8.2.0,false,34.0,9hx3af7aoxzgoiozrr59uo,rel_upgrade_dnd_111,0,"843,027",0,843k,49.05058823529412,10497.01565418895,314.96999999999997,102.45494450825177
