index,shard,prirep,ip,segment,generation,docs.count,docs.deleted,size,size.memory,committed,searchable,version,compound,timestamp,username,volume,segments_count
devprod-982ida94f5afmvcwdkpzem-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_65,221,2,0,26.4kb,13212,true,true,8.2.0,true,,,,18
devprod-982ida94f5afmvcwdkpzem-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_68,224,2,0,26.4kb,13212,true,true,8.2.0,true,,,,18
devprod-982ida94f5afmvcwdkpzem-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_6b,227,2,0,26.4kb,13212,true,true,8.2.0,true,,,,18
devprod-982ida94f5afmvcwdkpzem-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_6d,229,2,0,26.2kb,13196,true,true,8.2.0,true,,,,18
devprod-aav3ynw1v2weeipez4ydim-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_2,2,19,0,35.5kb,11804,true,true,8.2.0,true,,,,4
devprod-aav3ynw1v2weeipez4ydim-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_6,6,15,0,27.8kb,9996,true,true,8.2.0,true,,,,4
devprod-aav3ynw1v2weeipez4ydim-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_2,2,19,0,35.5kb,11804,true,true,8.2.0,true,,,,4
devprod-aav3ynw1v2weeipez4ydim-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_6,6,15,0,27.8kb,9996,true,true,8.2.0,true,,,,4
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1o4,2164,749750,17970,492.6mb,243956,true,true,8.2.0,false,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_5ea,6994,507666,12690,127.5mb,95412,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_5h1,7093,704379,294,208.6mb,126492,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_5uu,7590,13856,0,3.7mb,6692,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_5v5,7601,23022,0,6mb,9164,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_5ve,7610,30836,0,8.2mb,10092,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_5vo,7620,26708,0,7.1mb,8580,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_5vy,7630,25792,0,7.4mb,16956,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_5wa,7642,45168,0,11.9mb,38676,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_5x6,7674,8042,0,2mb,20644,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_5xa,7678,7844,0,2mb,21292,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_5xd,7681,1546804,50514,626.8mb,330388,true,true,8.2.0,false,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_5xo,7692,49343,0,11.7mb,28004,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_5xw,7700,8065,0,2mb,25284,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_5xy,7702,64307,0,14.8mb,25884,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_5ya,7714,60609,0,14.3mb,29140,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_5yc,7716,7809,0,2mb,21364,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_5yi,7722,57896,0,13.6mb,25868,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_5yn,7727,7835,0,2mb,22188,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_5yr,7731,7761,0,2mb,20412,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_5ys,7732,60169,0,13.9mb,25820,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_5yt,7733,7015,0,1.8mb,21380,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_5yu,7734,4441,0,1.2mb,19532,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_5yv,7735,7371,0,1.9mb,19540,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_5yw,7736,7821,0,1.9mb,20788,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_5yx,7737,1107,0,339.2kb,15132,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_5yy,7738,3475938,0,1.4gb,584180,true,true,8.2.0,false,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1o4,2164,749750,17970,492.6mb,243956,true,true,8.2.0,false,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_5ea,6994,507666,12690,127.5mb,95412,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_5h1,7093,704379,294,208.6mb,126492,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_5uu,7590,13856,0,3.7mb,6692,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_5v5,7601,23022,0,6mb,9164,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_5ve,7610,30836,0,8.2mb,10092,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_5vo,7620,26708,0,7.1mb,8580,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_5vy,7630,25792,0,7.4mb,16956,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_5wa,7642,45168,0,11.9mb,38676,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_5x6,7674,8042,0,2mb,20644,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_5xa,7678,7844,0,2mb,21292,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_5xd,7681,1546804,50514,626.8mb,330388,true,true,8.2.0,false,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_5xo,7692,49343,0,11.7mb,28004,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_5xw,7700,8065,0,2mb,25284,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_5xy,7702,64307,0,14.8mb,25884,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_5ya,7714,60609,0,14.3mb,29140,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_5yc,7716,7809,0,2mb,21364,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_5yi,7722,57896,0,13.6mb,25868,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_5yn,7727,7835,0,2mb,22188,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_5yr,7731,7761,0,2mb,20412,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_5ys,7732,60169,0,13.9mb,25820,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_5yt,7733,7015,0,1.8mb,21380,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_5yu,7734,4441,0,1.2mb,19532,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_5yv,7735,7371,0,1.9mb,19540,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_5yw,7736,7821,0,1.9mb,20788,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_5yx,7737,1107,0,339.2kb,15132,true,true,8.2.0,true,,,,54
devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_5yy,7738,3475938,0,1.4gb,584180,true,true,8.2.0,false,,,,54
devprod-58tqitqatylin4muocjaw6-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_5b,191,2880,215,1.8mb,43516,true,true,8.2.0,false,,,,8
devprod-58tqitqatylin4muocjaw6-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_a1,361,568,0,398.8kb,41652,true,true,8.2.0,false,,,,8
devprod-58tqitqatylin4muocjaw6-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_a2,362,1,0,23.1kb,12444,true,true,8.2.0,true,,,,8
devprod-58tqitqatylin4muocjaw6-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_a3,363,164,0,194.6kb,11356,true,true,8.2.0,true,,,,8
devprod-58tqitqatylin4muocjaw6-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_5b,191,2880,215,1.8mb,43516,true,true,8.2.0,false,,,,8
devprod-58tqitqatylin4muocjaw6-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_a1,361,568,0,398.8kb,41652,true,true,8.2.0,false,,,,8
devprod-58tqitqatylin4muocjaw6-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_a2,362,1,0,23.1kb,12444,true,true,8.2.0,true,,,,8
devprod-58tqitqatylin4muocjaw6-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_a3,363,164,0,194.6kb,11356,true,true,8.2.0,true,,,,8
devprod-akjnq5tl7mdldm64gaatwk-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_9m,346,168871,0,140mb,77764,true,true,8.2.0,false,,,,26
devprod-akjnq5tl7mdldm64gaatwk-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_wh,1169,199216,0,106.4mb,65620,true,true,8.2.0,false,,,,26
devprod-akjnq5tl7mdldm64gaatwk-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_189,1593,206760,8060,101.1mb,60190,true,true,8.2.0,false,,,,26
devprod-akjnq5tl7mdldm64gaatwk-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1h7,1915,139878,0,94.5mb,58028,true,true,8.2.0,true,,,,26
devprod-akjnq5tl7mdldm64gaatwk-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1hh,1925,23849,0,8.8mb,8652,true,true,8.2.0,true,,,,26
devprod-akjnq5tl7mdldm64gaatwk-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1hm,1930,8930,0,3.1mb,5820,true,true,8.2.0,true,,,,26
devprod-akjnq5tl7mdldm64gaatwk-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1hs,1936,24461,0,8.7mb,8476,true,true,8.2.0,true,,,,26
devprod-akjnq5tl7mdldm64gaatwk-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1i1,1945,34638,0,12.5mb,8564,true,true,8.2.0,true,,,,26
devprod-akjnq5tl7mdldm64gaatwk-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1j3,1983,8978,0,3mb,16740,true,true,8.2.0,true,,,,26
devprod-akjnq5tl7mdldm64gaatwk-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1j5,1985,5356,0,1.8mb,16364,true,true,8.2.0,true,,,,26
devprod-akjnq5tl7mdldm64gaatwk-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1j7,1987,1474,0,531.6kb,12756,true,true,8.2.0,true,,,,26
devprod-akjnq5tl7mdldm64gaatwk-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1j8,1988,2978,0,1mb,14572,true,true,8.2.0,true,,,,26
devprod-akjnq5tl7mdldm64gaatwk-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1j9,1989,885765,0,553.6mb,276452,true,true,8.2.0,false,,,,26
devprod-akjnq5tl7mdldm64gaatwk-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_9m,346,168871,0,140mb,77764,true,true,8.2.0,false,,,,26
devprod-akjnq5tl7mdldm64gaatwk-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_wh,1169,199216,0,106.4mb,65620,true,true,8.2.0,false,,,,26
devprod-akjnq5tl7mdldm64gaatwk-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_189,1593,206760,8060,101.1mb,60190,true,true,8.2.0,false,,,,26
devprod-akjnq5tl7mdldm64gaatwk-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1h7,1915,139878,0,94.5mb,58028,true,true,8.2.0,true,,,,26
devprod-akjnq5tl7mdldm64gaatwk-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1hh,1925,23849,0,8.8mb,8652,true,true,8.2.0,true,,,,26
devprod-akjnq5tl7mdldm64gaatwk-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1hm,1930,8930,0,3.1mb,5820,true,true,8.2.0,true,,,,26
devprod-akjnq5tl7mdldm64gaatwk-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1hs,1936,24461,0,8.7mb,8476,true,true,8.2.0,true,,,,26
devprod-akjnq5tl7mdldm64gaatwk-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1i1,1945,34638,0,12.5mb,8564,true,true,8.2.0,true,,,,26
devprod-akjnq5tl7mdldm64gaatwk-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1j3,1983,8978,0,3mb,16740,true,true,8.2.0,true,,,,26
devprod-akjnq5tl7mdldm64gaatwk-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1j5,1985,5356,0,1.8mb,16364,true,true,8.2.0,true,,,,26
devprod-akjnq5tl7mdldm64gaatwk-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1j7,1987,1474,0,531.6kb,12756,true,true,8.2.0,true,,,,26
devprod-akjnq5tl7mdldm64gaatwk-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1j8,1988,2978,0,1mb,14572,true,true,8.2.0,true,,,,26
devprod-akjnq5tl7mdldm64gaatwk-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1j9,1989,885765,0,553.6mb,276452,true,true,8.2.0,false,,,,26
devprod-7osjtbj9rgyljua0dv58i1-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_im,670,108721,132,82.2mb,62860,true,true,8.2.0,false,,,,18
devprod-7osjtbj9rgyljua0dv58i1-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_17r,1575,715985,23103,342.1mb,191580,true,true,8.2.0,false,,,,18
devprod-7osjtbj9rgyljua0dv58i1-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1o6,2166,141846,0,102mb,51748,true,true,8.2.0,false,,,,18
devprod-7osjtbj9rgyljua0dv58i1-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1qo,2256,241578,20400,189.3mb,107236,true,true,8.2.0,false,,,,18
devprod-7osjtbj9rgyljua0dv58i1-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1tz,2375,232389,0,96.3mb,60964,true,true,8.2.0,false,,,,18
devprod-7osjtbj9rgyljua0dv58i1-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1yi,2538,286002,27212,133mb,77300,true,true,8.2.0,false,,,,18
devprod-7osjtbj9rgyljua0dv58i1-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1zv,2587,29850,3038,14.3mb,18068,true,true,8.2.0,true,,,,18
devprod-7osjtbj9rgyljua0dv58i1-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_20h,2609,2562,41,2.8mb,22412,true,true,8.2.0,true,,,,18
devprod-7osjtbj9rgyljua0dv58i1-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_24b,2747,73154,0,45.4mb,48652,true,true,8.2.0,true,,,,18
devprod-7osjtbj9rgyljua0dv58i1-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_im,670,108721,132,82.2mb,62860,true,true,8.2.0,false,,,,18
devprod-7osjtbj9rgyljua0dv58i1-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_17r,1575,715985,23103,342.1mb,191580,true,true,8.2.0,false,,,,18
devprod-7osjtbj9rgyljua0dv58i1-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1o6,2166,141846,0,102mb,51748,true,true,8.2.0,false,,,,18
devprod-7osjtbj9rgyljua0dv58i1-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1qo,2256,241578,20400,189.3mb,107236,true,true,8.2.0,false,,,,18
devprod-7osjtbj9rgyljua0dv58i1-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1tz,2375,232389,0,96.3mb,60964,true,true,8.2.0,false,,,,18
devprod-7osjtbj9rgyljua0dv58i1-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1yi,2538,286002,27212,133mb,77300,true,true,8.2.0,false,,,,18
devprod-7osjtbj9rgyljua0dv58i1-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1zv,2587,29850,3038,14.3mb,18068,true,true,8.2.0,true,,,,18
devprod-7osjtbj9rgyljua0dv58i1-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_20h,2609,2562,41,2.8mb,22412,true,true,8.2.0,true,,,,18
devprod-7osjtbj9rgyljua0dv58i1-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_24b,2747,73154,0,45.4mb,48652,true,true,8.2.0,true,,,,18
devprod-1d5pqhebwnzfe4mcflyag2-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_wy,1186,222051,0,132.9mb,75244,true,true,8.2.0,false,,,,32
devprod-1d5pqhebwnzfe4mcflyag2-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1dg,1780,6762,0,6mb,14764,true,true,8.2.0,true,,,,32
devprod-1d5pqhebwnzfe4mcflyag2-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1im,1966,41346,0,14.5mb,9324,true,true,8.2.0,true,,,,32
devprod-1d5pqhebwnzfe4mcflyag2-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1in,1967,5000,0,1.8mb,5444,true,true,8.2.0,true,,,,32
devprod-1d5pqhebwnzfe4mcflyag2-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1io,1968,5000,0,1.8mb,5444,true,true,8.2.0,true,,,,32
devprod-1d5pqhebwnzfe4mcflyag2-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1iq,1970,4615,0,1.7mb,5420,true,true,8.2.0,true,,,,32
devprod-1d5pqhebwnzfe4mcflyag2-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1ir,1971,5000,0,1.8mb,5412,true,true,8.2.0,true,,,,32
devprod-1d5pqhebwnzfe4mcflyag2-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1it,1973,4108,0,1.5mb,5356,true,true,8.2.0,true,,,,32
devprod-1d5pqhebwnzfe4mcflyag2-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1iw,1976,179015,0,103.7mb,61452,true,true,8.2.0,false,,,,32
devprod-1d5pqhebwnzfe4mcflyag2-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1js,2008,200,0,112.7kb,5052,true,true,8.2.0,true,,,,32
devprod-1d5pqhebwnzfe4mcflyag2-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1jt,2009,5480,0,1.8mb,16428,true,true,8.2.0,true,,,,32
devprod-1d5pqhebwnzfe4mcflyag2-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1ju,2010,2248,0,842.5kb,16084,true,true,8.2.0,true,,,,32
devprod-1d5pqhebwnzfe4mcflyag2-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1jv,2011,4774,0,1.6mb,16340,true,true,8.2.0,true,,,,32
devprod-1d5pqhebwnzfe4mcflyag2-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1jw,2012,7146,0,2.4mb,16604,true,true,8.2.0,true,,,,32
devprod-1d5pqhebwnzfe4mcflyag2-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1jx,2013,4452,0,1.5mb,16284,true,true,8.2.0,true,,,,32
devprod-1d5pqhebwnzfe4mcflyag2-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_1jy,2014,1213957,0,748mb,348108,true,true,8.2.0,false,,,,32
devprod-1d5pqhebwnzfe4mcflyag2-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_wy,1186,222051,0,132.9mb,75244,true,true,8.2.0,false,,,,32
devprod-1d5pqhebwnzfe4mcflyag2-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1dg,1780,6762,0,6mb,14764,true,true,8.2.0,true,,,,32
devprod-1d5pqhebwnzfe4mcflyag2-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1im,1966,41346,0,14.5mb,9324,true,true,8.2.0,true,,,,32
devprod-1d5pqhebwnzfe4mcflyag2-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1in,1967,5000,0,1.8mb,5444,true,true,8.2.0,true,,,,32
devprod-1d5pqhebwnzfe4mcflyag2-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1io,1968,5000,0,1.8mb,5444,true,true,8.2.0,true,,,,32
devprod-1d5pqhebwnzfe4mcflyag2-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1iq,1970,4615,0,1.7mb,5420,true,true,8.2.0,true,,,,32
devprod-1d5pqhebwnzfe4mcflyag2-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1ir,1971,5000,0,1.8mb,5412,true,true,8.2.0,true,,,,32
devprod-1d5pqhebwnzfe4mcflyag2-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1it,1973,4108,0,1.5mb,5356,true,true,8.2.0,true,,,,32
devprod-1d5pqhebwnzfe4mcflyag2-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1iw,1976,179015,0,103.7mb,61452,true,true,8.2.0,false,,,,32
devprod-1d5pqhebwnzfe4mcflyag2-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1js,2008,200,0,112.7kb,5052,true,true,8.2.0,true,,,,32
devprod-1d5pqhebwnzfe4mcflyag2-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1jt,2009,5480,0,1.8mb,16428,true,true,8.2.0,true,,,,32
devprod-1d5pqhebwnzfe4mcflyag2-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1ju,2010,2248,0,842.5kb,16084,true,true,8.2.0,true,,,,32
devprod-1d5pqhebwnzfe4mcflyag2-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1jv,2011,4774,0,1.6mb,16340,true,true,8.2.0,true,,,,32
devprod-1d5pqhebwnzfe4mcflyag2-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1jw,2012,7146,0,2.4mb,16604,true,true,8.2.0,true,,,,32
devprod-1d5pqhebwnzfe4mcflyag2-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1jx,2013,4452,0,1.5mb,16284,true,true,8.2.0,true,,,,32
devprod-1d5pqhebwnzfe4mcflyag2-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1jy,2014,1213957,0,748mb,348108,true,true,8.2.0,false,,,,32
devprod-5hmvdrgjocpl1rjunr924r-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_67,223,40606,0,26.6mb,26764,true,true,8.2.0,false,,,,20
devprod-5hmvdrgjocpl1rjunr924r-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_6f,231,102334,0,80.2mb,50572,true,true,8.2.0,false,,,,20
devprod-5hmvdrgjocpl1rjunr924r-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_6g,232,5000,0,1.8mb,5444,true,true,8.2.0,true,,,,20
devprod-5hmvdrgjocpl1rjunr924r-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_6q,242,16744,0,5.9mb,7332,true,true,8.2.0,true,,,,20
devprod-5hmvdrgjocpl1rjunr924r-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_6v,247,5000,0,1.8mb,5444,true,true,8.2.0,true,,,,20
devprod-5hmvdrgjocpl1rjunr924r-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_6x,249,5000,0,1.8mb,5444,true,true,8.2.0,true,,,,20
